Inventory_ID,Snapshot_Date,Product_ID,Warehouse,Stock_Level,Reorder_Level,Stock_Value_SAR,Stock_Status,Year,Month
INV0002275,2/29/2020 0:00,PRD026,Abha South,389,91,3613.81,Normal,2020,2
INV0002276,2/29/2020 0:00,PRD027,Riyadh Central,188,64,3299.4,Normal,2020,2
INV0002277,2/29/2020 0:00,PRD027,Jeddah West,382,96,6704.1,Normal,2020,2
INV0002278,2/29/2020 0:00,PRD027,Dammam East,162,50,2843.1,Normal,2020,2
INV0002279,2/29/2020 0:00,PRD027,Qassim North,286,73,5019.3,Normal,2020,2
INV0002280,2/29/2020 0:00,PRD027,Abha South,376,119,6598.8,Normal,2020,2
INV0002281,2/29/2020 0:00,PRD028,Riyadh Central,387,93,5572.8,Normal,2020,2
INV0002282,2/29/2020 0:00,PRD028,Jeddah West,415,112,5976,Normal,2020,2
INV0002283,2/29/2020 0:00,PRD028,Dammam East,163,47,2347.2,Normal,2020,2
INV0002284,2/29/2020 0:00,PRD028,Qassim North,362,84,5212.8,Normal,2020,2
INV0002285,2/29/2020 0:00,PRD028,Abha South,334,110,4809.6,Normal,2020,2
INV0002286,2/29/2020 0:00,PRD029,Riyadh Central,400,138,4652,Normal,2020,2
INV0002287,2/29/2020 0:00,PRD029,Jeddah West,477,111,5547.51,Normal,2020,2
INV0002288,2/29/2020 0:00,PRD029,Dammam East,427,146,4966.01,Normal,2020,2
INV0002289,2/29/2020 0:00,PRD029,Qassim North,149,35,1732.87,Normal,2020,2
INV0002290,2/29/2020 0:00,PRD029,Abha South,327,105,3803.01,Normal,2020,2
INV0002291,2/29/2020 0:00,PRD030,Riyadh Central,530,140,4377.8,Normal,2020,2
INV0002292,2/29/2020 0:00,PRD030,Jeddah West,364,115,3006.64,Normal,2020,2
INV0002293,2/29/2020 0:00,PRD030,Dammam East,436,123,3601.36,Normal,2020,2
INV0002294,2/29/2020 0:00,PRD030,Qassim North,356,86,2940.56,Normal,2020,2
INV0002295,2/29/2020 0:00,PRD030,Abha South,372,114,3072.72,Normal,2020,2
INV0002296,2/29/2020 0:00,PRD031,Riyadh Central,268,87,3012.32,Normal,2020,2
INV0002297,2/29/2020 0:00,PRD031,Jeddah West,452,127,5080.48,Normal,2020,2
INV0002298,2/29/2020 0:00,PRD031,Dammam East,195,56,2191.8,Normal,2020,2
INV0002299,2/29/2020 0:00,PRD031,Qassim North,166,41,1865.84,Normal,2020,2
INV0002300,2/29/2020 0:00,PRD031,Abha South,275,74,3091,Normal,2020,2
INV0002301,2/29/2020 0:00,PRD032,Riyadh Central,295,90,3646.2,Normal,2020,2
INV0002302,2/29/2020 0:00,PRD032,Jeddah West,535,144,6612.6,Normal,2020,2
INV0002303,2/29/2020 0:00,PRD032,Dammam East,266,76,3287.76,Normal,2020,2
INV0002304,2/29/2020 0:00,PRD032,Qassim North,448,115,5537.28,Normal,2020,2
INV0002305,2/29/2020 0:00,PRD032,Abha South,224,65,2768.64,Normal,2020,2
INV0002306,2/29/2020 0:00,PRD033,Riyadh Central,403,120,6274.71,Normal,2020,2
INV0002307,2/29/2020 0:00,PRD033,Jeddah West,112,28,1743.84,Normal,2020,2
INV0002308,2/29/2020 0:00,PRD033,Dammam East,126,41,1961.82,Normal,2020,2
INV0002309,2/29/2020 0:00,PRD033,Qassim North,375,101,5838.75,Normal,2020,2
INV0002310,2/29/2020 0:00,PRD033,Abha South,490,133,7629.3,Normal,2020,2
INV0002311,3/31/2020 0:00,PRD001,Riyadh Central,486,91,3518.64,Normal,2020,3
INV0002312,3/31/2020 0:00,PRD001,Jeddah West,80,18,579.2,Normal,2020,3
INV0002313,3/31/2020 0:00,PRD001,Dammam East,314,75,2273.36,Normal,2020,3
INV0002314,3/31/2020 0:00,PRD001,Qassim North,433,85,3134.92,Normal,2020,3
INV0002315,3/31/2020 0:00,PRD001,Abha South,588,123,4257.12,Normal,2020,3
INV0002316,3/31/2020 0:00,PRD002,Riyadh Central,524,129,2562.36,Normal,2020,3
INV0002317,3/31/2020 0:00,PRD002,Jeddah West,628,113,3070.92,Normal,2020,3
INV0002318,3/31/2020 0:00,PRD002,Dammam East,417,89,2039.13,Normal,2020,3
INV0002319,3/31/2020 0:00,PRD002,Qassim North,447,93,2185.83,Normal,2020,3
INV0002320,3/31/2020 0:00,PRD002,Abha South,770,136,3765.3,Normal,2020,3
INV0002321,3/31/2020 0:00,PRD003,Riyadh Central,722,135,3718.3,Normal,2020,3
INV0002322,3/31/2020 0:00,PRD003,Jeddah West,479,82,2466.85,Normal,2020,3
INV0002323,3/31/2020 0:00,PRD003,Dammam East,656,147,3378.4,Normal,2020,3
INV0002324,3/31/2020 0:00,PRD003,Qassim North,474,89,2441.1,Normal,2020,3
INV0002325,3/31/2020 0:00,PRD003,Abha South,552,123,2842.8,Normal,2020,3
INV0002326,3/31/2020 0:00,PRD004,Riyadh Central,435,97,6546.75,Normal,2020,3
INV0002327,3/31/2020 0:00,PRD004,Jeddah West,183,31,2754.15,Normal,2020,3
INV0002328,3/31/2020 0:00,PRD004,Dammam East,675,145,10158.75,Normal,2020,3
INV0002329,3/31/2020 0:00,PRD004,Qassim North,752,135,11317.6,Normal,2020,3
INV0002330,3/31/2020 0:00,PRD004,Abha South,247,50,3717.35,Normal,2020,3
INV0002331,3/31/2020 0:00,PRD005,Riyadh Central,127,27,317.5,Normal,2020,3
INV0002332,3/31/2020 0:00,PRD005,Jeddah West,796,149,1990,Normal,2020,3
INV0002333,3/31/2020 0:00,PRD005,Dammam East,226,38,565,Normal,2020,3
INV0002334,3/31/2020 0:00,PRD005,Qassim North,170,29,425,Normal,2020,3
INV0002335,3/31/2020 0:00,PRD005,Abha South,185,40,462.5,Normal,2020,3
INV0002336,3/31/2020 0:00,PRD006,Riyadh Central,211,46,2489.8,Normal,2020,3
INV0002337,3/31/2020 0:00,PRD006,Jeddah West,441,77,5203.8,Normal,2020,3
INV0002338,3/31/2020 0:00,PRD006,Dammam East,598,133,7056.4,Normal,2020,3
INV0002339,3/31/2020 0:00,PRD006,Qassim North,521,99,6147.8,Normal,2020,3
INV0002340,3/31/2020 0:00,PRD006,Abha South,253,42,2985.4,Normal,2020,3
INV0002341,3/31/2020 0:00,PRD007,Riyadh Central,400,80,1192,Normal,2020,3
INV0002342,3/31/2020 0:00,PRD007,Jeddah West,480,110,1430.4,Normal,2020,3
INV0002343,3/31/2020 0:00,PRD007,Dammam East,236,42,703.28,Normal,2020,3
INV0002344,3/31/2020 0:00,PRD007,Qassim North,532,111,1585.36,Normal,2020,3
INV0002345,3/31/2020 0:00,PRD007,Abha South,692,122,2062.16,Normal,2020,3
INV0002346,3/31/2020 0:00,PRD008,Riyadh Central,476,111,5445.44,Normal,2020,3
INV0002347,3/31/2020 0:00,PRD008,Jeddah West,635,127,7264.4,Normal,2020,3
INV0002348,3/31/2020 0:00,PRD008,Dammam East,466,78,5331.04,Normal,2020,3
INV0002349,3/31/2020 0:00,PRD008,Qassim North,698,133,7985.12,Normal,2020,3
INV0002350,3/31/2020 0:00,PRD008,Abha South,656,134,7504.64,Normal,2020,3
INV0002351,3/31/2020 0:00,PRD009,Riyadh Central,516,109,2125.92,Normal,2020,3
INV0002352,3/31/2020 0:00,PRD009,Jeddah West,349,80,1437.88,Normal,2020,3
INV0002353,3/31/2020 0:00,PRD009,Dammam East,262,46,1079.44,Normal,2020,3
INV0002354,3/31/2020 0:00,PRD009,Qassim North,495,89,2039.4,Normal,2020,3
INV0002355,3/31/2020 0:00,PRD009,Abha South,228,42,939.36,Normal,2020,3
INV0002356,3/31/2020 0:00,PRD010,Riyadh Central,101,22,610.04,Normal,2020,3
INV0002357,3/31/2020 0:00,PRD010,Jeddah West,159,33,960.36,Normal,2020,3
INV0002358,3/31/2020 0:00,PRD010,Dammam East,322,58,1944.88,Normal,2020,3
INV0002359,3/31/2020 0:00,PRD010,Qassim North,476,85,2875.04,Normal,2020,3
INV0002360,3/31/2020 0:00,PRD010,Abha South,644,135,3889.76,Normal,2020,3
INV0002361,3/31/2020 0:00,PRD011,Riyadh Central,207,34,1256.49,Normal,2020,3
INV0002362,3/31/2020 0:00,PRD011,Jeddah West,368,82,2233.76,Normal,2020,3
INV0002363,3/31/2020 0:00,PRD011,Dammam East,567,134,3441.69,Normal,2020,3
INV0002364,3/31/2020 0:00,PRD011,Qassim North,732,126,4443.24,Normal,2020,3
INV0002365,3/31/2020 0:00,PRD011,Abha South,103,20,625.21,Normal,2020,3
INV0002366,3/31/2020 0:00,PRD012,Riyadh Central,254,55,3728.72,Normal,2020,3
INV0002367,3/31/2020 0:00,PRD012,Jeddah West,594,141,8719.92,Normal,2020,3
INV0002368,3/31/2020 0:00,PRD012,Dammam East,228,47,3347.04,Normal,2020,3
INV0002369,3/31/2020 0:00,PRD012,Qassim North,145,24,2128.6,Normal,2020,3
INV0002370,3/31/2020 0:00,PRD012,Abha South,268,47,3934.24,Normal,2020,3
INV0002371,3/31/2020 0:00,PRD013,Riyadh Central,653,119,11055.29,Normal,2020,3
INV0002372,3/31/2020 0:00,PRD013,Jeddah West,137,26,2319.41,Normal,2020,3
INV0002373,3/31/2020 0:00,PRD013,Dammam East,208,48,3521.44,Normal,2020,3
INV0002374,3/31/2020 0:00,PRD013,Qassim North,720,123,12189.6,Normal,2020,3
INV0002375,3/31/2020 0:00,PRD013,Abha South,146,28,2471.78,Normal,2020,3
INV0002376,3/31/2020 0:00,PRD014,Riyadh Central,251,60,1282.61,Normal,2020,3
INV0002377,3/31/2020 0:00,PRD014,Jeddah West,290,55,1481.9,Normal,2020,3
INV0002378,3/31/2020 0:00,PRD014,Dammam East,468,81,2391.48,Normal,2020,3
INV0002379,3/31/2020 0:00,PRD014,Qassim North,276,66,1410.36,Normal,2020,3
INV0002380,3/31/2020 0:00,PRD014,Abha South,98,17,500.78,Normal,2020,3
INV0002381,3/31/2020 0:00,PRD015,Riyadh Central,399,69,7389.48,Normal,2020,3
INV0002382,3/31/2020 0:00,PRD015,Jeddah West,744,123,13778.88,Normal,2020,3
INV0002383,3/31/2020 0:00,PRD015,Dammam East,82,15,1518.64,Normal,2020,3
INV0002384,3/31/2020 0:00,PRD015,Qassim North,644,135,11926.88,Normal,2020,3
INV0002385,3/31/2020 0:00,PRD015,Abha South,603,131,11167.56,Normal,2020,3
INV0002386,3/31/2020 0:00,PRD016,Riyadh Central,320,54,1385.6,Normal,2020,3
INV0002387,3/31/2020 0:00,PRD016,Jeddah West,422,90,1827.26,Normal,2020,3
INV0002388,3/31/2020 0:00,PRD016,Dammam East,365,89,1580.45,Normal,2020,3
INV0002389,3/31/2020 0:00,PRD016,Qassim North,170,40,736.1,Normal,2020,3
INV0002390,3/31/2020 0:00,PRD016,Abha South,88,19,381.04,Normal,2020,3
INV0002391,3/31/2020 0:00,PRD017,Riyadh Central,382,82,5263.96,Normal,2020,3
INV0002392,3/31/2020 0:00,PRD017,Jeddah West,499,85,6876.22,Normal,2020,3
INV0002393,3/31/2020 0:00,PRD017,Dammam East,427,87,5884.06,Normal,2020,3
INV0002394,3/31/2020 0:00,PRD017,Qassim North,576,132,7937.28,Normal,2020,3
INV0002395,3/31/2020 0:00,PRD017,Abha South,543,103,7482.54,Normal,2020,3
INV0002396,3/31/2020 0:00,PRD018,Riyadh Central,588,120,9807.84,Normal,2020,3
INV0002397,3/31/2020 0:00,PRD018,Jeddah West,418,101,6972.24,Normal,2020,3
INV0002398,3/31/2020 0:00,PRD018,Dammam East,741,137,12359.88,Normal,2020,3
INV0002399,3/31/2020 0:00,PRD018,Qassim North,552,114,9207.36,Normal,2020,3
INV0002400,3/31/2020 0:00,PRD018,Abha South,215,49,3586.2,Normal,2020,3
INV0002401,3/31/2020 0:00,PRD019,Riyadh Central,306,54,2527.56,Normal,2020,3
INV0002402,3/31/2020 0:00,PRD019,Jeddah West,194,43,1602.44,Normal,2020,3
INV0002403,3/31/2020 0:00,PRD019,Dammam East,548,94,4526.48,Normal,2020,3
INV0002404,3/31/2020 0:00,PRD019,Qassim North,646,132,5335.96,Normal,2020,3
INV0002405,3/31/2020 0:00,PRD019,Abha South,739,138,6104.14,Normal,2020,3
INV0002406,3/31/2020 0:00,PRD020,Riyadh Central,528,122,2275.68,Normal,2020,3
INV0002407,3/31/2020 0:00,PRD020,Jeddah West,392,96,1689.52,Normal,2020,3
INV0002408,3/31/2020 0:00,PRD020,Dammam East,729,137,3141.99,Normal,2020,3
INV0002409,3/31/2020 0:00,PRD020,Qassim North,508,90,2189.48,Normal,2020,3
INV0002410,3/31/2020 0:00,PRD020,Abha South,730,132,3146.3,Normal,2020,3
INV0002411,3/31/2020 0:00,PRD021,Riyadh Central,165,32,627,Normal,2020,3
INV0002412,3/31/2020 0:00,PRD021,Jeddah West,823,139,3127.4,Normal,2020,3
INV0002413,3/31/2020 0:00,PRD021,Dammam East,471,87,1789.8,Normal,2020,3
INV0002414,3/31/2020 0:00,PRD021,Qassim North,570,100,2166,Normal,2020,3
INV0002415,3/31/2020 0:00,PRD021,Abha South,433,72,1645.4,Normal,2020,3
INV0002416,3/31/2020 0:00,PRD022,Riyadh Central,475,115,3671.75,Normal,2020,3
INV0002417,3/31/2020 0:00,PRD022,Jeddah West,130,24,1004.9,Normal,2020,3
INV0002418,3/31/2020 0:00,PRD022,Dammam East,592,106,4576.16,Normal,2020,3
INV0002419,3/31/2020 0:00,PRD022,Qassim North,752,149,5812.96,Normal,2020,3
INV0002420,3/31/2020 0:00,PRD022,Abha South,120,24,927.6,Normal,2020,3
INV0002421,3/31/2020 0:00,PRD023,Riyadh Central,651,113,6334.23,Normal,2020,3
INV0002422,3/31/2020 0:00,PRD023,Jeddah West,521,117,5069.33,Normal,2020,3
INV0002423,3/31/2020 0:00,PRD023,Dammam East,254,46,2471.42,Normal,2020,3
INV0002424,3/31/2020 0:00,PRD023,Qassim North,412,90,4008.76,Normal,2020,3
INV0002425,3/31/2020 0:00,PRD023,Abha South,658,109,6402.34,Normal,2020,3
INV0002426,3/31/2020 0:00,PRD024,Riyadh Central,116,24,1162.32,Normal,2020,3
INV0002427,3/31/2020 0:00,PRD024,Jeddah West,274,66,2745.48,Normal,2020,3
INV0002428,3/31/2020 0:00,PRD024,Dammam East,671,114,6723.42,Normal,2020,3
INV0002429,3/31/2020 0:00,PRD024,Qassim North,356,66,3567.12,Normal,2020,3
INV0002430,3/31/2020 0:00,PRD024,Abha South,346,62,3466.92,Normal,2020,3
INV0002431,3/31/2020 0:00,PRD025,Riyadh Central,595,142,6057.1,Normal,2020,3
INV0002432,3/31/2020 0:00,PRD025,Jeddah West,620,104,6311.6,Normal,2020,3
INV0002433,3/31/2020 0:00,PRD025,Dammam East,612,129,6230.16,Normal,2020,3
INV0002434,3/31/2020 0:00,PRD025,Qassim North,491,86,4998.38,Normal,2020,3
INV0002435,3/31/2020 0:00,PRD025,Abha South,491,99,4998.38,Normal,2020,3
INV0002436,3/31/2020 0:00,PRD026,Riyadh Central,431,82,4003.99,Normal,2020,3
INV0002437,3/31/2020 0:00,PRD026,Jeddah West,96,21,891.84,Normal,2020,3
INV0002438,3/31/2020 0:00,PRD026,Dammam East,648,120,6019.92,Normal,2020,3
INV0002439,3/31/2020 0:00,PRD026,Qassim North,689,129,6400.81,Normal,2020,3
INV0002440,3/31/2020 0:00,PRD026,Abha South,530,105,4923.7,Normal,2020,3
INV0002441,3/31/2020 0:00,PRD027,Riyadh Central,841,148,14759.55,Normal,2020,3
INV0002442,3/31/2020 0:00,PRD027,Jeddah West,784,144,13759.2,Normal,2020,3
INV0002443,3/31/2020 0:00,PRD027,Dammam East,98,21,1719.9,Normal,2020,3
INV0002444,3/31/2020 0:00,PRD027,Qassim North,155,30,2720.25,Normal,2020,3
INV0002445,3/31/2020 0:00,PRD027,Abha South,267,63,4685.85,Normal,2020,3
INV0002446,3/31/2020 0:00,PRD028,Riyadh Central,206,40,2966.4,Normal,2020,3
INV0002447,3/31/2020 0:00,PRD028,Jeddah West,216,47,3110.4,Normal,2020,3
INV0002448,3/31/2020 0:00,PRD028,Dammam East,304,65,4377.6,Normal,2020,3
INV0002449,3/31/2020 0:00,PRD028,Qassim North,213,41,3067.2,Normal,2020,3
INV0002450,3/31/2020 0:00,PRD028,Abha South,523,88,7531.2,Normal,2020,3
INV0002451,3/31/2020 0:00,PRD029,Riyadh Central,476,85,5535.88,Normal,2020,3
INV0002452,3/31/2020 0:00,PRD029,Jeddah West,675,120,7850.25,Normal,2020,3
INV0002453,3/31/2020 0:00,PRD029,Dammam East,192,33,2232.96,Normal,2020,3
INV0002454,3/31/2020 0:00,PRD029,Qassim North,781,138,9083.03,Normal,2020,3
INV0002455,3/31/2020 0:00,PRD029,Abha South,263,50,3058.69,Normal,2020,3
INV0002456,3/31/2020 0:00,PRD030,Riyadh Central,94,22,776.44,Normal,2020,3
INV0002457,3/31/2020 0:00,PRD030,Jeddah West,411,87,3394.86,Normal,2020,3
INV0002458,3/31/2020 0:00,PRD030,Dammam East,509,97,4204.34,Normal,2020,3
INV0002459,3/31/2020 0:00,PRD030,Qassim North,281,49,2321.06,Normal,2020,3
INV0002460,3/31/2020 0:00,PRD030,Abha South,503,123,4154.78,Normal,2020,3
INV0002461,3/31/2020 0:00,PRD031,Riyadh Central,367,76,4125.08,Normal,2020,3
INV0002462,3/31/2020 0:00,PRD031,Jeddah West,397,80,4462.28,Normal,2020,3
INV0002463,3/31/2020 0:00,PRD031,Dammam East,669,137,7519.56,Normal,2020,3
INV0002464,3/31/2020 0:00,PRD031,Qassim North,450,87,5058,Normal,2020,3
INV0002465,3/31/2020 0:00,PRD031,Abha South,609,102,6845.16,Normal,2020,3
INV0002466,3/31/2020 0:00,PRD032,Riyadh Central,471,79,5821.56,Normal,2020,3
INV0002467,3/31/2020 0:00,PRD032,Jeddah West,256,50,3164.16,Normal,2020,3
INV0002468,3/31/2020 0:00,PRD032,Dammam East,96,16,1186.56,Normal,2020,3
INV0002469,3/31/2020 0:00,PRD032,Qassim North,183,32,2261.88,Normal,2020,3
INV0002470,3/31/2020 0:00,PRD032,Abha South,754,144,9319.44,Normal,2020,3
INV0002471,3/31/2020 0:00,PRD033,Riyadh Central,294,54,4577.58,Normal,2020,3
INV0002472,3/31/2020 0:00,PRD033,Jeddah West,295,60,4593.15,Normal,2020,3
INV0002473,3/31/2020 0:00,PRD033,Dammam East,703,147,10945.71,Normal,2020,3
INV0002474,3/31/2020 0:00,PRD033,Qassim North,101,20,1572.57,Normal,2020,3
INV0002475,3/31/2020 0:00,PRD033,Abha South,237,44,3690.09,Normal,2020,3
INV0002476,4/30/2020 0:00,PRD001,Riyadh Central,463,105,3352.12,Normal,2020,4
INV0002477,4/30/2020 0:00,PRD001,Jeddah West,152,32,1100.48,Normal,2020,4
INV0002478,4/30/2020 0:00,PRD001,Dammam East,139,32,1006.36,Normal,2020,4
INV0002479,4/30/2020 0:00,PRD001,Qassim North,608,125,4401.92,Normal,2020,4
INV0002480,4/30/2020 0:00,PRD001,Abha South,563,137,4076.12,Normal,2020,4
INV0002481,4/30/2020 0:00,PRD002,Riyadh Central,702,128,3432.78,Normal,2020,4
INV0002482,4/30/2020 0:00,PRD002,Jeddah West,134,27,655.26,Normal,2020,4
INV0002483,4/30/2020 0:00,PRD002,Dammam East,257,56,1256.73,Normal,2020,4
INV0002484,4/30/2020 0:00,PRD002,Qassim North,532,106,2601.48,Normal,2020,4
INV0002485,4/30/2020 0:00,PRD002,Abha South,558,97,2728.62,Normal,2020,4
INV0002486,4/30/2020 0:00,PRD003,Riyadh Central,74,15,381.1,Normal,2020,4
INV0002487,4/30/2020 0:00,PRD003,Jeddah West,594,131,3059.1,Normal,2020,4
INV0002488,4/30/2020 0:00,PRD003,Dammam East,493,90,2538.95,Normal,2020,4
INV0002489,4/30/2020 0:00,PRD003,Qassim North,725,132,3733.75,Normal,2020,4
INV0002490,4/30/2020 0:00,PRD003,Abha South,560,94,2884,Normal,2020,4
INV0002491,4/30/2020 0:00,PRD004,Riyadh Central,110,19,1655.5,Normal,2020,4
INV0002492,4/30/2020 0:00,PRD004,Jeddah West,452,79,6802.6,Normal,2020,4
INV0002493,4/30/2020 0:00,PRD004,Dammam East,97,19,1459.85,Normal,2020,4
INV0002494,4/30/2020 0:00,PRD004,Qassim North,290,52,4364.5,Normal,2020,4
INV0002495,4/30/2020 0:00,PRD004,Abha South,247,57,3717.35,Normal,2020,4
INV0002496,4/30/2020 0:00,PRD005,Riyadh Central,164,31,410,Normal,2020,4
INV0002497,4/30/2020 0:00,PRD005,Jeddah West,123,26,307.5,Normal,2020,4
INV0002498,4/30/2020 0:00,PRD005,Dammam East,267,57,667.5,Normal,2020,4
INV0002499,4/30/2020 0:00,PRD005,Qassim North,225,44,562.5,Normal,2020,4
INV0002500,4/30/2020 0:00,PRD005,Abha South,183,40,457.5,Normal,2020,4
INV0002501,4/30/2020 0:00,PRD006,Riyadh Central,149,30,1758.2,Normal,2020,4
INV0002502,4/30/2020 0:00,PRD006,Jeddah West,327,60,3858.6,Normal,2020,4
INV0002503,4/30/2020 0:00,PRD006,Dammam East,635,146,7493,Normal,2020,4
INV0002504,4/30/2020 0:00,PRD006,Qassim North,164,38,1935.2,Normal,2020,4
INV0002505,4/30/2020 0:00,PRD006,Abha South,721,135,8507.8,Normal,2020,4
INV0002506,4/30/2020 0:00,PRD007,Riyadh Central,826,138,2461.48,Normal,2020,4
INV0002507,4/30/2020 0:00,PRD007,Jeddah West,215,39,640.7,Normal,2020,4
INV0002508,4/30/2020 0:00,PRD007,Dammam East,510,88,1519.8,Normal,2020,4
INV0002509,4/30/2020 0:00,PRD007,Qassim North,572,94,1704.56,Normal,2020,4
INV0002510,4/30/2020 0:00,PRD007,Abha South,578,123,1722.44,Normal,2020,4
INV0002511,4/30/2020 0:00,PRD008,Riyadh Central,605,144,6921.2,Normal,2020,4
INV0002512,4/30/2020 0:00,PRD008,Jeddah West,562,127,6429.28,Normal,2020,4
INV0002513,4/30/2020 0:00,PRD008,Dammam East,379,68,4335.76,Normal,2020,4
INV0002514,4/30/2020 0:00,PRD008,Qassim North,198,33,2265.12,Normal,2020,4
INV0002515,4/30/2020 0:00,PRD008,Abha South,384,67,4392.96,Normal,2020,4
INV0002516,4/30/2020 0:00,PRD009,Riyadh Central,188,37,774.56,Normal,2020,4
INV0002517,4/30/2020 0:00,PRD009,Jeddah West,398,71,1639.76,Normal,2020,4
INV0002518,4/30/2020 0:00,PRD009,Dammam East,584,114,2406.08,Normal,2020,4
INV0002519,4/30/2020 0:00,PRD009,Qassim North,78,17,321.36,Normal,2020,4
INV0002520,4/30/2020 0:00,PRD009,Abha South,736,127,3032.32,Normal,2020,4
INV0002521,4/30/2020 0:00,PRD010,Riyadh Central,351,68,2120.04,Normal,2020,4
INV0002522,4/30/2020 0:00,PRD010,Jeddah West,649,127,3919.96,Normal,2020,4
INV0002523,4/30/2020 0:00,PRD010,Dammam East,654,149,3950.16,Normal,2020,4
INV0002524,4/30/2020 0:00,PRD010,Qassim North,383,75,2313.32,Normal,2020,4
INV0002525,4/30/2020 0:00,PRD010,Abha South,617,123,3726.68,Normal,2020,4
INV0002526,4/30/2020 0:00,PRD011,Riyadh Central,326,54,1978.82,Normal,2020,4
INV0002527,4/30/2020 0:00,PRD011,Jeddah West,307,62,1863.49,Normal,2020,4
INV0002528,4/30/2020 0:00,PRD011,Dammam East,252,46,1529.64,Normal,2020,4
INV0002529,4/30/2020 0:00,PRD011,Qassim North,509,108,3089.63,Normal,2020,4
INV0002530,4/30/2020 0:00,PRD011,Abha South,534,88,3241.38,Normal,2020,4
INV0002531,4/30/2020 0:00,PRD012,Riyadh Central,234,56,3435.12,Normal,2020,4
INV0002532,4/30/2020 0:00,PRD012,Jeddah West,571,141,8382.28,Normal,2020,4
INV0002533,4/30/2020 0:00,PRD012,Dammam East,375,82,5505,Normal,2020,4
INV0002534,4/30/2020 0:00,PRD012,Qassim North,792,139,11626.56,Normal,2020,4
INV0002535,4/30/2020 0:00,PRD012,Abha South,127,26,1864.36,Normal,2020,4
INV0002536,4/30/2020 0:00,PRD013,Riyadh Central,829,140,14034.97,Normal,2020,4
INV0002537,4/30/2020 0:00,PRD013,Jeddah West,446,102,7550.78,Normal,2020,4
INV0002538,4/30/2020 0:00,PRD013,Dammam East,659,136,11156.87,Normal,2020,4
INV0002539,4/30/2020 0:00,PRD013,Qassim North,858,143,14525.94,Normal,2020,4
INV0002540,4/30/2020 0:00,PRD013,Abha South,147,27,2488.71,Normal,2020,4
INV0002541,4/30/2020 0:00,PRD014,Riyadh Central,625,131,3193.75,Normal,2020,4
INV0002542,4/30/2020 0:00,PRD014,Jeddah West,617,107,3152.87,Normal,2020,4
INV0002543,4/30/2020 0:00,PRD014,Dammam East,801,144,4093.11,Normal,2020,4
INV0002544,4/30/2020 0:00,PRD014,Qassim North,600,99,3066,Normal,2020,4
INV0002545,4/30/2020 0:00,PRD014,Abha South,724,131,3699.64,Normal,2020,4
INV0002546,4/30/2020 0:00,PRD015,Riyadh Central,299,62,5537.48,Normal,2020,4
INV0002547,4/30/2020 0:00,PRD015,Jeddah West,533,120,9871.16,Normal,2020,4
INV0002548,4/30/2020 0:00,PRD015,Dammam East,750,138,13890,Normal,2020,4
INV0002549,4/30/2020 0:00,PRD015,Qassim North,549,103,10167.48,Normal,2020,4
INV0002550,4/30/2020 0:00,PRD015,Abha South,432,94,8000.64,Normal,2020,4
INV0002551,4/30/2020 0:00,PRD016,Riyadh Central,483,89,2091.39,Normal,2020,4
INV0002552,4/30/2020 0:00,PRD016,Jeddah West,460,90,1991.8,Normal,2020,4
INV0002553,4/30/2020 0:00,PRD016,Dammam East,489,94,2117.37,Normal,2020,4
INV0002554,4/30/2020 0:00,PRD016,Qassim North,424,74,1835.92,Normal,2020,4
INV0002555,4/30/2020 0:00,PRD016,Abha South,330,72,1428.9,Normal,2020,4
INV0002556,4/30/2020 0:00,PRD017,Riyadh Central,394,86,5429.32,Normal,2020,4
INV0002557,4/30/2020 0:00,PRD017,Jeddah West,419,98,5773.82,Normal,2020,4
INV0002558,4/30/2020 0:00,PRD017,Dammam East,426,88,5870.28,Normal,2020,4
INV0002559,4/30/2020 0:00,PRD017,Qassim North,222,40,3059.16,Normal,2020,4
INV0002560,4/30/2020 0:00,PRD017,Abha South,597,147,8226.66,Normal,2020,4
INV0002561,4/30/2020 0:00,PRD018,Riyadh Central,451,88,7522.68,Normal,2020,4
INV0002562,4/30/2020 0:00,PRD018,Jeddah West,482,118,8039.76,Normal,2020,4
INV0002563,4/30/2020 0:00,PRD018,Dammam East,673,135,11225.64,Normal,2020,4
INV0002564,4/30/2020 0:00,PRD018,Qassim North,604,129,10074.72,Normal,2020,4
INV0002565,4/30/2020 0:00,PRD018,Abha South,140,30,2335.2,Normal,2020,4
INV0002566,4/30/2020 0:00,PRD019,Riyadh Central,226,43,1866.76,Normal,2020,4
INV0002567,4/30/2020 0:00,PRD019,Jeddah West,688,134,5682.88,Normal,2020,4
INV0002568,4/30/2020 0:00,PRD019,Dammam East,219,36,1808.94,Normal,2020,4
INV0002569,4/30/2020 0:00,PRD019,Qassim North,177,41,1462.02,Normal,2020,4
